移    动,#genre#
CCTV-5+HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000020505/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=4#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1#http://gslbserv.itv.cmvideo.cn:80/000000001000/reallive-cctv5plus/1.m3u8?channel-id=ystenlive&Contentid=reallive-cctv5plus&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=reallive-cctv5plus&owchid=ystenlive&owsid=7951969344461198178
CCTV-6HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000016466/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10066/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1#http://101.71.255.229:6610/zjhs/2/10067/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/6117099895556651277/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6117099895556651277&owchid=ystenlive&owsid=7951969344460914262#http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-7HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000017218/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10091/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1#http://gslbserv.itv.cmvideo.cn:80/000000001000/7050628689018054317/1.m3u8?channel-id=ystenlive&Contentid=7050628689018054317&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7050628689018054317&owchid=ystenlive&owsid=7951969344461071292
CCTV-8HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000003736/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10062/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1#http://gslbserv.itv.cmvideo.cn:80/000000001000/8871488051501921127/1.m3u8?channel-id=ystenlive&Contentid=8871488051501921127&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8871488051501921127&owchid=ystenlive&owsid=7951969344461083214#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-9HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000014583/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10092/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240250_1/encoder/0/playlist.m3u8?CONTENTID=00000110240250_1#http://gslbserv.itv.cmvideo.cn:80/000000001000/6275371742726901431/1.m3u8?channel-id=ystenlive&Contentid=6275371742726901431&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6275371742726901431&owchid=ystenlive&owsid=7951969344461093397
CCTV-10HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000026367/1.m3u8?channel-id=ystenlive&Contentid=1000000001000026367&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10084/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240251_1/encoder/0/playlist.m3u8?CONTENTID=00000110240251_1
CCTV11HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019789/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10085/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240328_1/encoder/0/playlist.m3u8?CONTENTID=00000110240328_1
CCTV-12HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001640/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001640&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10086/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240252_1/encoder/0/playlist.m3u8?CONTENTID=00000110240252_1
CCTV-13,http://58.216.6.173/sk.live.otvcloud.com/otv/skcc/live/channel39/2300.m3u8#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240126_1/encoder/0/playlist.m3u8?CONTENTID=00000110240126_1#http://hw-m-l.cztv.com/channels/lantian/channel16/1080p.m3u8#http://gslbserv.itv.cmvideo.cn:80/000000001000/6918130250570453526/1.m3u8?channel-id=ystenlive&Contentid=6918130250570453526&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6918130250570453526&owchid=ystenlive&owsid=7951969344461137026#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/5644425207501602420/index.m3u8?channel-id=bestzb&Contentid=5644425207501602420&livemode=1&stbId=004003FF0014316096008422F150303C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5644425207501602420&owchid=bestzb&owsid=4493204831455121608&AuthInfo=Pf3iM6F6IlhIvC4d0lapknf62FmI316TlRkSNui2wsHCjce9XxYYExozjeGSziIC/zPhQwQj+DiUweeIVu81SajggXIFAbBzuIlrdzwvvukpQUx7wx1ivF6uIaUZyc3u
CCTV-14HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000008170/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10087/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240253_1/encoder/0/playlist.m3u8?CONTENTID=00000110240253_1
CCTV-15HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000008163/1.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=4#http://101.71.255.229:6610/zjhs/2/10088/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240329_1/encoder/0/playlist.m3u8?CONTENTID=00000110240329_1#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-17HD,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240326_1/encoder/0/playlist.m3u8?CONTENTID=00000110240326_1
CCTV4K,sop://p2p.cibn.cc:80/100012#http://wx.tt1008.top/yfy.php?id=51024
爱  上4K,http://118.123.60.5:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=097&Provider_id=&Pcontent_id=index.m3u8#http://59.49.111.195/live.aishang.ctlcdn.com/00000110240282_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614v2BzNhTIoOeUWnqmDW19Pf12%2BIsQjk8JElp%2FCPKjjCXXaSdwYK%2BdePzag2MGUw%2FdE8ZRItRJMEe3Qlo0xingHeA3xUw35%2BFqurLidRk%2BZHQZ5Ti53Jkdog%2BQEIiSMiQqnSM9D%2FTuZbrVNcqM1nFFl65urnTyIsubV%2BPomY5VTaqY1ga2gKlBz6ZS2oFVirixw%3D%3D&USERTOKEN=4xJOexr%2B82GVw38ejcjRmeB0O2BhR0KR#http://1.180.237.9/live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8#http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=092&Provider_id=&Pcontent_id=index.m3u8
纯享4K[3840*2160],http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000011651/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=4
北京卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000017156/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1#http://101.71.255.229:6610/zjhs/2/10005/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/8258663409451267714/1.m3u8?channel-id=ystenlive&Contentid=8258663409451267714&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8258663409451267714&owchid=ystenlive&owsid=7951969344461450633#http://gslbserv.itv.cmvideo.cn/HDbjws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=8848252191536870228&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/btv1hd.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn/000000001000/5000000004000031556/index.m3u8?channel-id=bestzb&Contentid=5000000010000030810&livemode=1&stbId=004003FF0020925379008422F151665C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5000000010000030810&owchid=bestzb&owsid=4493204831455166715&AuthInfo=cjcdlBWDTYYoYtO46RRUwsYRcjcWQVqy4ItUwCSE6Ep6GNpZ%2bE47AWi696WsOzmj03B6YdXlnCO%2fv10UuMElRmR3DSSroDBBiXOoLcO5%2b55ijGc06cd3bkZ3LN9pGE%2bm
天津卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000000831/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/000000001000/8798367982904688776/1.m3u8?channel-id=ystenlive&Contentid=8798367982904688776&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8798367982904688776&owchid=ystenlive&owsid=7951969344461336601#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1#http://101.71.255.229:6610/zjhs/2/10048/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn/tjws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=6492213982750251972&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/tjhd.m3u8
东方卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000030202/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1#http://101.71.255.229:6610/zjhs/2/10009/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/4699937686040264690/1.m3u8?channel-id=ystenlive&Contentid=4699937686040264690&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4699937686040264690&owchid=ystenlive&owsid=7951969344461368555#http://gslbserv.itv.cmvideo.cn/HDdfws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=6690661682550849647&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/dfhd.m3u8
广东卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000028357/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1#http://101.71.255.229:6610/zjhs/2/10013/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/6604532991586541024/1.m3u8?channel-id=ystenlive&Contentid=6604532991586541024&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=6604532991586541024&owchid=ystenlive&owsid=7951969344461463247#http://gslbserv.itv.cmvideo.cn/gdws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=5306115082857917057&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/gdhd.m3u8
深圳卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000011645/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011645&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1#http://101.71.255.229:6610/zjhs/2/10045/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/7696950400632248401/1.m3u8?channel-id=ystenlive&Contentid=7696950400632248401&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7696950400632248401&owchid=ystenlive&owsid=7951969344461357746#http://gslbserv.itv.cmvideo.cn/HDszws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=6606401455222064705&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/szhd.m3u8
浙江卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009806/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009806&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1#http://101.71.255.229:6610/zjhs/2/10059/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/4945391150963996912/1.m3u8?channel-id=ystenlive&Contentid=4945391150963996912&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4945391150963996912&owchid=ystenlive&owsid=7951969344461378244
江苏卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000004684/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004684&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1#http://101.71.255.229:6610/zjhs/2/10028/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/4690153511271751319/1.m3u8?channel-id=ystenlive&Contentid=4690153511271751319&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4690153511271751319&owchid=ystenlive&owsid=7951969344461388681#http://gslbserv.itv.cmvideo.cn/HDjsws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=4796578844398773391&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
安徽卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000020780/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1#http://101.71.255.229:6610/zjhs/2/10003/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn/ahws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=8859407404905883946&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
湖北卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000010355/1.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1#http://101.71.255.229:6610/zjhs/2/10022/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn/hbws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=6541115572191786119&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/hbhd.m3u8
湖南卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009115/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009115&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1#http://101.71.255.229:6610/zjhs/2/10024/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn/HDhnws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=6837496099179515295&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/hunanhd.m3u8
黑龙江卫视HD,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1#http://101.71.255.229:6610/zjhs/2/10020/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/8467838254824392379/1.m3u8?channel-id=ystenlive&Contentid=8467838254824392379&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8467838254824392379&owchid=ystenlive&owsid=7951969344461634763#http://gslbserv.itv.cmvideo.cn/hljws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=9057930323360434903&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
辽宁卫视HD,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=7638375013635582245&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=#http://101.71.255.229:6610/zjhs/2/10098/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1#http://gslbserv.itv.cmvideo.cn/lnws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=5295474231391856291&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt
河北卫视HD,http://101.71.255.229:6610/zjhs/2/10017/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1#http://iptv.pdsu.edu.cn/hls/hebhd.m3u8
山东卫视HD,http://101.71.255.229:6610/zjhs/2/10040/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://59.56.75.93/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1
四川卫视HD,http://125.210.152.18:9090/live/SCWSHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==#http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=088&Provider_id=&Pcontent_id=index.m3u8#http://101.71.255.229:6610/zjhs/2/10099/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
重庆卫视HD,http://58.217.232.254/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000018937/1.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=4#http://gslbserv.itv.cmvideo.cn/cqws.m3u8?authCode=097109633937270331&stbId=10000&Contentid=8403513971272460267&mos=jbjhhzstsl&livemode=1&channel-id=wasusyt#http://iptv.pdsu.edu.cn/hls/cqhd.m3u8
江西卫视HD,http://live1.nty.tv189.com/live/tm-jiangxitv-4000k.m3u8#http://101.71.255.229:6610/zjhs/2/10029/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://gslbserv.itv.cmvideo.cn:80/000000001000/5616078396620462481/1.m3u8?channel-id=ystenlive&Contentid=5616078396620462481&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5616078396620462481&owchid=ystenlive&owsid=7951969344462021624
贵州卫视HD,http://59.56.75.93/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1#http://101.71.255.229:6610/zjhs/2/10015/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
吉林卫视HD,http://122.97.211.137:8106/JSBC_iptv/C10000170@JSBC#http://125.210.152.18:9090/live/JLWSHD_H265.m3u8?uidgemini=z1J6SSaoVQNY9lEOPH==#http://101.71.255.229:6610/zjhs/2/10096/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://61.189.255.139/live.aishang.ctlcdn.com/00000110240046_1/encoder/0/playlist.m3u8
